timestamp,underlyer,tri,spot,carry,active,version
2001-01-15 19:00:00,JPY,-20.390311748370706,-14.334860847905532,-5.056966545936916,True,v2
2001-01-16 19:00:00,JPY,-19.74428204978456,-13.609398848806983,-5.037177944234372,True,v2
2001-01-17 19:00:00,JPY,-19.45516083440613,-13.306278517785811,-5.024451497378664,True,v2
2001-01-18 19:00:00,JPY,-20.552526349215242,-14.345943438894842,-4.975003827637465,True,v2
2001-01-19 19:00:00,JPY,-19.42315910301059,-13.207390805614803,-4.9737904427991,True,v2
2001-01-22 19:00:00,JPY,-18.43961821095921,-12.214210758001347,-4.905050920963845,True,v2
2001-01-23 19:00:00,JPY,-19.13897891020639,-12.892015672951532,-4.854641689241248,True,v2
2001-01-24 19:00:00,JPY,-19.733777741183076,-13.468994538548765,-4.89299739131809,True,v2
2001-01-25 19:00:00,JPY,-19.271633267590786,-12.992906877963632,-4.906953907639604,True,v2
2001-01-26 19:00:00,JPY,-18.96212696546749,-12.687540221403658,-4.799835179676961,True,v2
2001-01-29 19:00:00,JPY,-18.5690718794946,-12.297276168092946,-4.810180850718098,True,v2
2001-01-30 19:00:00,JPY,-18.918731857108924,-12.58993054327586,-4.802927498669192,True,v2
2001-01-31 19:00:00,JPY,-18.575184105260263,-12.236852696463341,-4.7766855979438105,True,v2
2001-02-01 19:00:00,JPY,-18.343646459474925,-11.945801114443096,-4.697339169784414,True,v2
2001-02-02 19:00:00,JPY,-17.842471832038314,-11.451153222178103,-4.704820729839412,True,v2
2001-02-05 19:00:00,JPY,-18.14628891987701,-11.745625151155055,-4.774814982168891,True,v2
2001-02-06 19:00:00,JPY,-17.1584745471678,-10.759449710389621,-4.784419489520246,True,v2
2001-02-07 19:00:00,JPY,-18.327834435621142,-11.886650524139547,-4.777090915758322,True,v2
2001-02-08 19:00:00,JPY,-18.663546429557613,-12.148771439385657,-4.818154956174681,True,v2
2001-02-09 19:00:00,JPY,-19.665848607434057,-13.137739317329608,-4.854883086231325,True,v2
2001-02-12 19:00:00,JPY,-20.06541270353469,-13.54434112234966,-4.752363034171481,True,v2
2001-02-13 19:00:00,JPY,-19.51341126887725,-12.974792745281867,-4.786125060966242,True,v2
